,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bedroom_to_room_ratio,near_water
2331,-119.72,36.82,15.0,946.0,239.0,550.0,246.0,2.2639,52500.0,INLAND,0.2526427061310782,0
2332,-119.69,36.83,7.0,2075.0,353.0,1040.0,362.0,3.9943,100200.0,INLAND,0.17012048192771084,0
2333,-119.69,36.83,8.0,943.0,189.0,475.0,155.0,4.9327,89500.0,INLAND,0.20042417815482502,0
2334,-119.69,36.83,32.0,1098.0,,726.0,224.0,1.4913,54600.0,INLAND,,0
2335,-119.69,36.83,28.0,1868.0,350.0,898.0,329.0,3.1814,78900.0,INLAND,0.1873661670235546,0
2336,-119.67,36.83,3.0,2029.0,336.0,1003.0,340.0,4.4356,111300.0,INLAND,0.16559881715130606,0
2337,-119.67,36.83,4.0,2145.0,334.0,1024.0,308.0,5.0864,113700.0,INLAND,0.15571095571095572,0
2338,-119.68,36.83,11.0,2455.0,344.0,1110.0,339.0,6.1133,120000.0,INLAND,0.14012219959266803,0
2339,-119.67,36.82,2.0,2579.0,376.0,1133.0,342.0,4.5577,123300.0,INLAND,0.14579294300116324,0
2340,-119.67,36.81,4.0,1262.0,216.0,622.0,199.0,4.9432,114400.0,INLAND,0.17115689381933438,0
2341,-119.68,36.81,13.0,2589.0,413.0,1356.0,435.0,5.0253,106200.0,INLAND,0.15952105059868676,0
2342,-119.69,36.82,17.0,1897.0,433.0,1207.0,384.0,1.8021,55900.0,INLAND,0.2282551396942541,0
2343,-119.69,36.82,15.0,3303.0,512.0,1687.0,505.0,4.81,93600.0,INLAND,0.15501059642749015,0
2344,-119.68,36.81,16.0,2668.0,454.0,1536.0,457.0,3.9792,88900.0,INLAND,0.1701649175412294,0
2345,-119.69,36.81,13.0,1524.0,366.0,994.0,370.0,2.5446,93800.0,INLAND,0.24015748031496062,0
2346,-119.69,36.81,15.0,2892.0,496.0,1634.0,501.0,4.4934,88000.0,INLAND,0.1715076071922545,0
2347,-119.68,36.8,7.0,2855.0,518.0,1748.0,498.0,4.2066,88400.0,INLAND,0.18143607705779335,0
2348,-119.69,36.8,31.0,2576.0,458.0,1306.0,418.0,3.2813,68700.0,INLAND,0.1777950310559006,0
2349,-119.67,36.8,9.0,3712.0,508.0,1632.0,474.0,6.011,163100.0,INLAND,0.13685344827586207,0
2350,-119.69,36.79,13.0,1736.0,313.0,993.0,314.0,3.7697,83600.0,INLAND,0.18029953917050692,0
2351,-119.68,36.79,16.0,1551.0,,1010.0,292.0,3.5417,71300.0,INLAND,,0
2352,-119.69,36.79,15.0,2524.0,451.0,1207.0,424.0,2.7404,76300.0,INLAND,0.17868462757527734,0
2353,-119.69,36.77,22.0,2456.0,496.0,1720.0,417.0,2.6875,60600.0,INLAND,0.20195439739413681,0
2354,-119.69,36.79,5.0,2613.0,476.0,1490.0,481.0,4.0993,83000.0,INLAND,0.1821660926138538,0
2355,-119.68,36.77,21.0,1260.0,182.0,583.0,205.0,6.0132,150800.0,INLAND,0.14444444444444443,0
2356,-119.64,36.85,15.0,2397.0,353.0,1258.0,347.0,4.9904,157300.0,INLAND,0.14726741760534,0
2357,-119.64,36.82,14.0,4872.0,656.0,2085.0,617.0,5.6739,173800.0,INLAND,0.13464696223316913,0
2358,-119.63,36.79,19.0,1317.0,189.0,517.0,187.0,4.526,148700.0,INLAND,0.14350797266514806,0
2359,-119.63,36.76,22.0,4126.0,614.0,1795.0,613.0,4.925,154700.0,INLAND,0.14881240911294233,0
2360,-119.63,36.7,42.0,1338.0,215.0,617.0,222.0,3.0833,133300.0,INLAND,0.16068759342301944,0
2361,-119.53,36.78,20.0,2822.0,479.0,1372.0,455.0,4.5625,136900.0,INLAND,0.16973777462792347,0
2362,-119.58,36.83,13.0,6135.0,863.0,2473.0,774.0,5.4895,156700.0,INLAND,0.1406682966585167,0
2363,-119.58,36.77,19.0,3225.0,548.0,1760.0,542.0,4.0227,126500.0,INLAND,0.16992248062015503,0
2364,-119.59,36.72,18.0,1284.0,193.0,621.0,190.0,4.5375,130600.0,INLAND,0.15031152647975077,0
2365,-119.5,36.74,20.0,1089.0,208.0,531.0,212.0,4.5938,106900.0,INLAND,0.19100091827364554,0
2366,-119.57,36.72,11.0,2510.0,460.0,1248.0,445.0,3.6161,99500.0,INLAND,0.18326693227091634,0
2367,-119.56,36.71,29.0,1963.0,392.0,1208.0,398.0,2.5741,73000.0,INLAND,0.19969434538970962,0
2368,-119.56,36.71,37.0,1609.0,374.0,1173.0,344.0,2.181,59900.0,INLAND,0.2324425108763207,0
2369,-119.57,36.71,10.0,1657.0,359.0,958.0,380.0,2.6458,84800.0,INLAND,0.21665660832830416,0
2370,-119.57,36.7,34.0,1759.0,354.0,899.0,337.0,2.6823,72900.0,INLAND,0.20125071063104036,0
2371,-119.56,36.7,40.0,1195.0,326.0,1135.0,315.0,2.1182,58900.0,INLAND,0.27280334728033473,0
2372,-119.55,36.7,31.0,1671.0,372.0,1371.0,347.0,2.3687,63900.0,INLAND,0.22262118491921004,0
2373,-119.57,36.7,30.0,2370.0,412.0,1248.0,410.0,3.1442,72300.0,INLAND,0.17383966244725738,0
2374,-119.57,36.7,7.0,1761.0,309.0,974.0,308.0,3.7261,83900.0,INLAND,0.17546848381601363,0
2375,-119.58,36.69,42.0,1032.0,215.0,812.0,225.0,1.9766,58100.0,INLAND,0.20833333333333334,0
2376,-119.55,36.69,21.0,1551.0,423.0,1519.0,406.0,1.7132,55900.0,INLAND,0.2727272727272727,0
2377,-119.54,36.7,20.0,1815.0,375.0,1665.0,357.0,2.2448,58900.0,INLAND,0.2066115702479339,0
2378,-119.55,36.71,32.0,1963.0,508.0,2052.0,518.0,1.9076,55800.0,INLAND,0.2587875700458482,0
2379,-119.55,36.72,6.0,1186.0,234.0,1135.0,218.0,2.1515,63900.0,INLAND,0.1973018549747049,0
2380,-119.52,36.71,21.0,1834.0,321.0,1120.0,314.0,2.59,69300.0,INLAND,0.17502726281352235,0
2381,-119.47,36.69,19.0,3351.0,589.0,1578.0,542.0,3.2917,160100.0,INLAND,0.17576842733512385,0
2382,-119.41,36.68,18.0,1802.0,332.0,945.0,292.0,3.4044,115300.0,INLAND,0.18423973362930077,0
2383,-119.43,36.63,25.0,1784.0,312.0,904.0,303.0,3.625,107600.0,INLAND,0.17488789237668162,0
2384,-119.39,36.64,38.0,949.0,190.0,578.0,187.0,2.3618,80000.0,INLAND,0.20021074815595363,0
2385,-119.4,36.59,37.0,1486.0,296.0,977.0,290.0,3.5074,93800.0,INLAND,0.19919246298788695,0
2386,-119.49,37.1,24.0,2532.0,555.0,1564.0,507.0,2.3359,92400.0,INLAND,0.21919431279620852,0
2387,-119.61,36.94,14.0,863.0,151.0,315.0,135.0,4.2679,151800.0,INLAND,0.1749710312862109,0
2388,-119.57,37.02,16.0,4199.0,794.0,2140.0,722.0,3.332,111800.0,INLAND,0.189092641105025,0
2389,-119.48,37.0,16.0,2904.0,551.0,1467.0,509.0,3.1736,111800.0,INLAND,0.18973829201101927,0
2390,-119.46,36.91,12.0,2980.0,495.0,1184.0,429.0,3.9141,123900.0,INLAND,0.16610738255033558,0
2391,-119.33,36.89,15.0,1879.0,411.0,755.0,294.0,2.0,83300.0,INLAND,0.21873336881319852,0
2392,-119.21,37.25,44.0,3042.0,697.0,335.0,115.0,4.1838,85600.0,INLAND,0.22912557527942143,0
2393,-118.94,37.13,12.0,2255.0,472.0,1006.0,334.0,4.1563,94000.0,INLAND,0.20931263858093127,0
2394,-119.4,37.09,22.0,2211.0,477.0,773.0,288.0,3.3269,102700.0,INLAND,0.2157394843962008,0
2395,-119.34,37.12,23.0,1881.0,380.0,64.0,37.0,3.875,125000.0,INLAND,0.20202020202020202,0
2396,-119.28,37.11,34.0,1901.0,394.0,171.0,73.0,3.0729,144600.0,INLAND,0.20725933719095213,0
2397,-119.32,37.06,15.0,3111.0,651.0,276.0,107.0,5.1314,179200.0,INLAND,0.20925747348119575,0
2398,-118.91,36.79,19.0,1616.0,324.0,187.0,80.0,3.7857,78600.0,INLAND,0.2004950495049505,0
2399,-119.24,36.8,17.0,2052.0,405.0,975.0,340.0,2.6902,94400.0,INLAND,0.19736842105263158,0
2400,-119.25,36.71,13.0,2813.0,579.0,1385.0,512.0,2.2202,100000.0,INLAND,0.20583007465339495,0
2401,-119.12,36.69,13.0,3963.0,812.0,1905.0,671.0,2.2278,90500.0,INLAND,0.20489528135251073,0
2402,-119.34,36.62,26.0,1922.0,339.0,1148.0,332.0,2.6058,92200.0,INLAND,0.17637877211238293,0
2403,-119.31,36.63,26.0,1874.0,416.0,1834.0,432.0,1.6486,55200.0,INLAND,0.22198505869797225,0
2404,-119.31,36.62,33.0,1485.0,374.0,1544.0,329.0,1.7292,52000.0,INLAND,0.2518518518518518,0
2405,-119.32,36.62,15.0,1070.0,256.0,1070.0,243.0,1.5642,51500.0,INLAND,0.23925233644859814,0
2406,-119.31,36.62,25.0,831.0,230.0,947.0,244.0,1.4481,51700.0,INLAND,0.2767749699157641,0
2407,-119.43,36.61,19.0,1484.0,296.0,1296.0,298.0,2.4219,65800.0,INLAND,0.19946091644204852,0
2408,-119.44,36.6,5.0,2353.0,608.0,2505.0,573.0,2.2863,69200.0,INLAND,0.25839354016149596,0
2409,-119.44,36.6,34.0,864.0,184.0,579.0,171.0,2.0417,72500.0,INLAND,0.21296296296296297,0
2410,-119.45,36.6,42.0,510.0,88.0,247.0,99.0,2.5,73000.0,INLAND,0.17254901960784313,0
2411,-119.46,36.61,13.0,1348.0,258.0,719.0,246.0,3.625,108300.0,INLAND,0.1913946587537092,0
2412,-119.45,36.61,24.0,1302.0,,693.0,243.0,3.7917,90500.0,INLAND,,0
2413,-119.44,36.61,17.0,1531.0,280.0,775.0,246.0,3.9073,91600.0,INLAND,0.18288700195950358,0
2414,-119.43,36.59,15.0,1371.0,306.0,1266.0,309.0,1.767,63300.0,INLAND,0.22319474835886213,0
2415,-119.44,36.59,32.0,1153.0,236.0,761.0,241.0,2.825,67600.0,INLAND,0.204683434518647,0
2416,-119.45,36.6,36.0,2294.0,489.0,1430.0,454.0,1.8975,60900.0,INLAND,0.21316477768090672,0
2417,-119.44,36.59,28.0,1343.0,330.0,1331.0,305.0,1.516,56700.0,INLAND,0.2457185405807893,0
2418,-119.46,36.6,18.0,1404.0,226.0,754.0,229.0,3.9844,118100.0,INLAND,0.16096866096866097,0
2419,-119.45,36.59,41.0,1749.0,342.0,1171.0,314.0,1.6875,66100.0,INLAND,0.1955403087478559,0
2420,-119.44,36.58,37.0,1054.0,,879.0,257.0,2.5234,63500.0,INLAND,,0
2421,-119.45,36.58,18.0,1425.0,280.0,753.0,266.0,3.7813,87300.0,INLAND,0.19649122807017544,0
2422,-119.45,36.59,28.0,1274.0,215.0,572.0,202.0,3.825,84200.0,INLAND,0.16875981161695447,0
2423,-119.55,36.6,18.0,2379.0,448.0,1638.0,436.0,2.309,57100.0,INLAND,0.18831441782261454,0
2424,-119.54,36.61,20.0,1490.0,318.0,1474.0,326.0,1.4937,54700.0,INLAND,0.2134228187919463,0
2425,-119.55,36.61,14.0,3004.0,793.0,3535.0,735.0,1.586,56900.0,INLAND,0.26398135818908125,0
2426,-119.5,36.62,34.0,1440.0,267.0,1018.0,265.0,2.2206,63400.0,INLAND,0.18541666666666667,0
2427,-119.49,36.58,21.0,2106.0,410.0,867.0,380.0,1.9913,95300.0,INLAND,0.19468186134852802,0
2428,-119.52,36.61,33.0,1225.0,275.0,1065.0,248.0,1.8958,55100.0,INLAND,0.22448979591836735,0
2429,-119.53,36.61,33.0,587.0,170.0,730.0,162.0,1.5625,55800.0,INLAND,0.28960817717206133,0
2430,-119.6,36.66,27.0,1388.0,296.0,1056.0,284.0,1.6094,55200.0,INLAND,0.2132564841498559,0
2431,-119.59,36.64,27.0,823.0,171.0,798.0,200.0,3.0521,113800.0,INLAND,0.2077764277035237,0
2432,-119.53,36.65,43.0,1676.0,320.0,1056.0,276.0,2.5562,93200.0,INLAND,0.1909307875894988,0
2433,-119.63,36.6,33.0,1589.0,294.0,1102.0,307.0,1.9676,62400.0,INLAND,0.18502202643171806,0
2434,-119.62,36.58,13.0,1788.0,405.0,1652.0,411.0,2.6858,62400.0,INLAND,0.22651006711409397,0
2435,-119.59,36.57,19.0,1733.0,303.0,911.0,281.0,3.5987,131700.0,INLAND,0.17484131563762262,0
2436,-119.6,36.58,28.0,1452.0,300.0,919.0,308.0,2.8287,73100.0,INLAND,0.2066115702479339,0
2437,-119.61,36.58,29.0,1312.0,280.0,788.0,271.0,2.6974,73000.0,INLAND,0.21341463414634146,0
2438,-119.62,36.59,17.0,2287.0,390.0,1330.0,393.0,4.0197,88000.0,INLAND,0.1705290773939659,0
2439,-119.61,36.59,10.0,2842.0,620.0,1443.0,576.0,2.2727,92700.0,INLAND,0.21815622800844475,0
2440,-119.6,36.57,42.0,2311.0,439.0,1347.0,436.0,2.5556,69700.0,INLAND,0.18996105581999134,0
2441,-119.6,36.57,33.0,1923.0,403.0,1205.0,389.0,1.8333,68300.0,INLAND,0.20956838273530942,0
2442,-119.61,36.57,42.0,2242.0,521.0,1359.0,483.0,1.5833,65100.0,INLAND,0.23238180196253344,0
2443,-119.63,36.58,22.0,1794.0,435.0,1127.0,359.0,1.2647,55300.0,INLAND,0.24247491638795987,0
2444,-119.6,36.56,36.0,738.0,168.0,737.0,186.0,1.4415,54400.0,INLAND,0.22764227642276422,0
2445,-119.64,36.56,34.0,576.0,117.0,363.0,97.0,2.0658,92500.0,INLAND,0.203125,0
2446,-119.61,36.56,34.0,1911.0,497.0,1886.0,481.0,1.625,53000.0,INLAND,0.2600732600732601,0
2447,-119.62,36.56,30.0,1722.0,372.0,1467.0,403.0,1.8878,51600.0,INLAND,0.21602787456445993,0
2448,-119.53,36.55,34.0,2065.0,343.0,1041.0,313.0,3.2917,111500.0,INLAND,0.16610169491525423,0
2449,-119.54,36.52,16.0,2703.0,415.0,1106.0,372.0,4.2045,120900.0,INLAND,0.15353311135775063,0
2450,-119.55,36.51,46.0,1889.0,390.0,971.0,403.0,2.2132,76600.0,INLAND,0.20645844362096347,0
2451,-119.56,36.51,37.0,1018.0,213.0,663.0,204.0,1.6635,67000.0,INLAND,0.20923379174852652,0
2452,-119.56,36.51,9.0,3860.0,809.0,2157.0,770.0,2.5033,70100.0,INLAND,0.2095854922279793,0
2453,-119.55,36.52,31.0,1986.0,417.0,1042.0,422.0,3.0294,70200.0,INLAND,0.20996978851963746,0
2454,-119.56,36.53,19.0,2746.0,495.0,1670.0,518.0,3.2019,95700.0,INLAND,0.18026219956300074,0
2455,-119.73,36.56,32.0,1513.0,272.0,1038.0,272.0,3.0469,82700.0,INLAND,0.1797752808988764,0
2456,-119.67,36.57,32.0,1604.0,292.0,868.0,276.0,2.1908,110000.0,INLAND,0.18204488778054864,0
2457,-119.65,36.51,30.0,1671.0,319.0,966.0,282.0,3.1333,100000.0,INLAND,0.19090365050867744,0
2458,-119.59,36.52,35.0,990.0,192.0,674.0,178.0,3.3214,101600.0,INLAND,0.19393939393939394,0
2459,-119.73,36.52,20.0,1741.0,331.0,1466.0,289.0,2.5921,94200.0,INLAND,0.19012062033314187,0
2460,-119.77,36.44,26.0,1727.0,289.0,802.0,259.0,3.2083,75000.0,INLAND,0.1673422119281992,0
2461,-119.69,36.46,29.0,1702.0,301.0,914.0,280.0,2.8125,79200.0,INLAND,0.17685076380728554,0
2462,-119.69,36.43,29.0,1799.0,356.0,1278.0,387.0,1.7813,57900.0,INLAND,0.19788771539744301,0
2463,-119.87,36.54,34.0,1370.0,287.0,818.0,269.0,2.4044,72500.0,INLAND,0.20948905109489052,0
2464,-119.79,36.55,32.0,1393.0,276.0,999.0,245.0,2.0216,76800.0,INLAND,0.1981335247666906,0
2465,-119.81,36.51,31.0,1241.0,254.0,767.0,226.0,2.7321,83600.0,INLAND,0.20467365028203063,0
2466,-119.84,36.54,19.0,1310.0,241.0,702.0,217.0,2.4375,78200.0,INLAND,0.18396946564885497,0
2467,-119.83,36.54,31.0,1732.0,332.0,979.0,294.0,2.5208,60000.0,INLAND,0.19168591224018475,0
2468,-119.89,36.64,34.0,1422.0,237.0,716.0,222.0,2.975,90000.0,INLAND,0.16666666666666666,0
2469,-119.97,36.57,17.0,1497.0,308.0,1425.0,247.0,2.0313,69400.0,INLAND,0.20574482297929192,0
2470,-119.9,36.58,20.0,1935.0,363.0,1319.0,359.0,2.4814,74600.0,INLAND,0.1875968992248062,0
2471,-119.81,36.6,24.0,2246.0,462.0,1291.0,394.0,2.4006,76400.0,INLAND,0.20569902048085487,0
2472,-119.86,36.45,19.0,2439.0,462.0,1416.0,469.0,2.4474,75600.0,INLAND,0.18942189421894218,0
2473,-119.86,36.43,34.0,1175.0,251.0,683.0,261.0,1.7176,58400.0,INLAND,0.21361702127659574,0
2474,-119.85,36.43,23.0,1824.0,354.0,1146.0,362.0,2.8913,60900.0,INLAND,0.19407894736842105,0
2475,-119.97,36.44,18.0,1128.0,237.0,772.0,220.0,2.1771,39200.0,INLAND,0.21010638297872342,0
2476,-120.08,36.34,18.0,1524.0,414.0,2030.0,356.0,2.1153,112500.0,INLAND,0.27165354330708663,0
2477,-120.1,36.16,17.0,598.0,160.0,715.0,146.0,2.3295,55000.0,INLAND,0.26755852842809363,0
2478,-120.1,36.21,12.0,1462.0,356.0,1708.0,367.0,1.5086,64700.0,INLAND,0.24350205198358413,0
2479,-120.09,36.19,12.0,1923.0,559.0,2809.0,535.0,1.4191,55100.0,INLAND,0.2906916276651066,0
2480,-120.27,36.29,11.0,1337.0,412.0,1376.0,318.0,2.4398,87500.0,INLAND,0.3081525804038893,0
2481,-120.43,36.18,29.0,579.0,116.0,218.0,99.0,2.1458,104200.0,INLAND,0.2003454231433506,0
2482,-120.37,36.16,36.0,613.0,124.0,310.0,124.0,3.0658,65000.0,INLAND,0.20228384991843393,0
2483,-120.36,36.14,18.0,1206.0,274.0,622.0,217.0,1.8264,62000.0,INLAND,0.22719734660033167,0
2484,-120.38,36.15,17.0,2279.0,448.0,1200.0,420.0,2.7461,70000.0,INLAND,0.19657744624835455,0
2485,-120.37,36.13,10.0,2522.0,533.0,1335.0,493.0,3.2639,86400.0,INLAND,0.211340206185567,0
2486,-120.37,36.15,34.0,2084.0,339.0,868.0,347.0,4.381,86300.0,INLAND,0.1626679462571977,0
2487,-120.35,36.16,18.0,1519.0,296.0,846.0,272.0,2.7792,85300.0,INLAND,0.19486504279131006,0
2488,-120.35,36.14,9.0,2671.0,647.0,1484.0,541.0,1.7075,60400.0,INLAND,0.242231374017222,0
2489,-120.36,36.13,29.0,1938.0,434.0,1306.0,415.0,3.0134,55500.0,INLAND,0.22394220846233232,0
2490,-120.31,36.65,24.0,943.0,209.0,514.0,156.0,2.25,76600.0,INLAND,0.22163308589607636,0
2491,-120.25,36.65,31.0,1177.0,221.0,744.0,223.0,2.4937,66000.0,INLAND,0.18776550552251486,0
2492,-120.18,36.59,25.0,948.0,198.0,613.0,171.0,2.3026,90600.0,INLAND,0.2088607594936709,0
2493,-120.19,36.61,29.0,1479.0,338.0,1408.0,322.0,2.293,57200.0,INLAND,0.22853279242731575,0
2494,-120.19,36.6,25.0,875.0,214.0,931.0,214.0,1.5536,58300.0,INLAND,0.24457142857142858,0
2495,-120.22,36.49,14.0,1508.0,347.0,1679.0,345.0,2.4786,56000.0,INLAND,0.23010610079575597,0
2496,-120.41,36.77,24.0,1335.0,312.0,1180.0,267.0,1.947,68900.0,INLAND,0.23370786516853934,0
2497,-120.67,36.72,18.0,819.0,198.0,996.0,198.0,2.5,112500.0,INLAND,0.24175824175824176,0
2498,-120.51,36.55,20.0,1193.0,263.0,1274.0,241.0,1.9417,38800.0,INLAND,0.22045264040234702,0
2499,-120.39,36.78,11.0,1947.0,488.0,2104.0,486.0,1.7184,55200.0,INLAND,0.25064201335387776,0
2500,-120.38,36.75,25.0,1689.0,495.0,1745.0,457.0,1.9056,60000.0,INLAND,0.29307282415630553,0
2501,-120.38,36.76,25.0,991.0,272.0,941.0,262.0,1.8125,58000.0,INLAND,0.27447023208879917,0
2502,-120.38,36.76,12.0,932.0,244.0,1043.0,243.0,1.4038,54300.0,INLAND,0.26180257510729615,0
2503,-120.46,36.87,20.0,1287.0,310.0,954.0,269.0,1.3386,63000.0,INLAND,0.24087024087024086,0
2504,-120.45,36.86,34.0,673.0,173.0,539.0,182.0,2.3523,66000.0,INLAND,0.25705794947994054,0
2505,-120.44,36.84,29.0,1563.0,293.0,883.0,288.0,2.8182,90500.0,INLAND,0.18746001279590532,0
2506,-120.45,36.85,20.0,1519.0,376.0,1681.0,370.0,2.1759,58100.0,INLAND,0.24753127057274524,0
2507,-120.51,36.86,21.0,1779.0,399.0,1446.0,371.0,2.4414,71900.0,INLAND,0.224283305227656,0
2508,-120.55,36.97,42.0,1766.0,344.0,1084.0,323.0,2.3295,74400.0,INLAND,0.19479048697621745,0
2509,-120.69,36.84,18.0,902.0,195.0,771.0,174.0,2.2083,55000.0,INLAND,0.21618625277161863,0
2510,-119.55,36.51,46.0,55.0,11.0,26.0,5.0,4.125,67500.0,INLAND,0.2,0
2511,-119.54,36.51,36.0,49.0,7.0,28.0,2.0,4.625,162500.0,INLAND,0.14285714285714285,0
2512,-122.2,39.75,18.0,2603.0,576.0,1616.0,588.0,2.0192,63700.0,INLAND,0.22128313484441028,0
2513,-122.18,39.75,30.0,4157.0,834.0,1885.0,774.0,1.6948,67500.0,INLAND,0.2006254510464277,0
2514,-122.16,39.74,20.0,707.0,126.0,337.0,125.0,3.0469,85000.0,INLAND,0.1782178217821782,0
2515,-122.19,39.74,39.0,4179.0,814.0,2111.0,809.0,2.3507,65600.0,INLAND,0.1947834410145968,0
2516,-122.25,39.79,16.0,2127.0,412.0,1104.0,369.0,3.0469,72200.0,INLAND,0.19370004701457452,0
2517,-122.16,39.78,32.0,1288.0,221.0,562.0,203.0,2.325,69600.0,INLAND,0.17158385093167702,0
2518,-122.13,39.74,20.0,1401.0,280.0,668.0,250.0,2.2569,94300.0,INLAND,0.1998572448251249,0
2519,-122.18,39.7,23.0,1658.0,307.0,836.0,297.0,3.35,85400.0,INLAND,0.18516284680337755,0
2520,-122.23,39.75,16.0,2026.0,396.0,1031.0,382.0,1.9375,73100.0,INLAND,0.19545903257650543,0
2521,-122.74,39.71,16.0,255.0,73.0,85.0,38.0,1.6607,14999.0,INLAND,0.28627450980392155,0
2522,-122.38,39.68,21.0,1155.0,210.0,510.0,175.0,2.3851,67500.0,INLAND,0.18181818181818182,0
2523,-122.14,39.65,33.0,419.0,77.0,190.0,67.0,3.6429,87500.0,INLAND,0.18377088305489261,0
2524,-122.18,39.55,28.0,1471.0,259.0,673.0,246.0,3.25,81600.0,INLAND,0.1760707002039429,0
2525,-122.53,39.5,25.0,1231.0,240.0,658.0,211.0,2.4861,71900.0,INLAND,0.19496344435418358,0
2526,-122.19,39.53,34.0,2679.0,533.0,1287.0,505.0,2.165,58700.0,INLAND,0.19895483389324375,0
2527,-122.2,39.53,22.0,3265.0,658.0,1647.0,594.0,2.3566,71000.0,INLAND,0.201531393568147,0
2528,-122.23,39.53,8.0,1268.0,336.0,1237.0,326.0,1.3708,125000.0,INLAND,0.26498422712933756,0
2529,-122.22,39.51,17.0,1201.0,268.0,555.0,277.0,2.1,66900.0,INLAND,0.2231473771856786,0
2530,-122.2,39.52,39.0,2551.0,482.0,1181.0,437.0,2.0625,63400.0,INLAND,0.1889455115640925,0
2531,-122.2,39.51,37.0,2358.0,413.0,1060.0,424.0,2.8333,69700.0,INLAND,0.17514843087362172,0
2532,-122.19,39.5,23.0,462.0,97.0,261.0,90.0,2.1705,53000.0,INLAND,0.20995670995670995,0
2533,-122.04,39.72,23.0,2502.0,481.0,1443.0,455.0,2.5625,70000.0,INLAND,0.19224620303756995,0
2534,-122.05,39.6,34.0,2051.0,342.0,958.0,322.0,2.8466,95300.0,INLAND,0.166747927840078,0
2535,-122.1,39.47,43.0,1320.0,215.0,512.0,197.0,2.4917,77100.0,INLAND,0.16287878787878787,0
2536,-121.94,39.45,39.0,844.0,161.0,535.0,165.0,1.832,70500.0,INLAND,0.19075829383886256,0
2537,-122.01,39.74,20.0,2332.0,518.0,1856.0,495.0,2.1746,58700.0,INLAND,0.2221269296740995,0
2538,-124.17,40.8,52.0,661.0,316.0,392.0,244.0,0.957,60000.0,NEAR OCEAN,0.47806354009077157,1
2539,-124.16,40.8,52.0,2416.0,618.0,1150.0,571.0,1.7308,80500.0,NEAR OCEAN,0.25579470198675497,1
2540,-124.16,40.79,52.0,1264.0,277.0,591.0,284.0,1.7778,76900.0,NEAR OCEAN,0.21914556962025317,1
2541,-124.17,40.8,52.0,1606.0,419.0,891.0,367.0,1.585,75500.0,NEAR OCEAN,0.26089663760896636,1
2542,-124.17,40.8,52.0,1557.0,344.0,758.0,319.0,1.8529,62500.0,NEAR OCEAN,0.22093770070648683,1
2543,-124.16,40.79,52.0,2148.0,421.0,975.0,430.0,2.2566,92700.0,NEAR OCEAN,0.19599627560521415,1
2544,-124.16,40.78,50.0,2285.0,403.0,837.0,353.0,2.5417,85400.0,NEAR OCEAN,0.1763676148796499,1
2545,-124.17,40.78,39.0,1606.0,330.0,731.0,327.0,1.6369,68300.0,NEAR OCEAN,0.2054794520547945,1
2546,-124.19,40.78,37.0,1371.0,319.0,640.0,260.0,1.8242,70000.0,NEAR OCEAN,0.2326768781911014,1
2547,-124.18,40.79,39.0,1836.0,352.0,883.0,337.0,1.745,70500.0,NEAR OCEAN,0.19172113289760348,1
2548,-124.18,40.79,40.0,1398.0,311.0,788.0,279.0,1.4668,64600.0,NEAR OCEAN,0.2224606580829757,1
2549,-124.17,40.79,43.0,2285.0,479.0,1169.0,482.0,1.9688,70500.0,NEAR OCEAN,0.20962800875273524,1
2550,-124.16,40.78,43.0,2241.0,446.0,932.0,395.0,2.9038,82000.0,NEAR OCEAN,0.1990182954038376,1
2551,-124.16,40.77,35.0,2141.0,438.0,1053.0,434.0,2.8529,85600.0,NEAR OCEAN,0.20457730032695,1
2552,-124.17,40.77,30.0,1895.0,366.0,990.0,359.0,2.2227,81300.0,NEAR OCEAN,0.19313984168865436,1
2553,-124.18,40.78,37.0,1453.0,293.0,867.0,310.0,2.5536,70200.0,NEAR OCEAN,0.20165175498967652,1
2554,-124.18,40.78,33.0,1076.0,222.0,656.0,236.0,2.5096,72200.0,NEAR OCEAN,0.20631970260223048,1
2555,-124.18,40.78,34.0,1592.0,364.0,950.0,317.0,2.1607,67000.0,NEAR OCEAN,0.228643216080402,1
2556,-124.17,40.75,13.0,2171.0,339.0,951.0,353.0,4.8516,116100.0,NEAR OCEAN,0.15614923998157532,1
2557,-124.17,40.76,26.0,1776.0,361.0,992.0,380.0,2.8056,82800.0,NEAR OCEAN,0.20326576576576577,1
2558,-124.19,40.77,30.0,2975.0,634.0,1367.0,583.0,2.442,69000.0,NEAR OCEAN,0.213109243697479,1
2559,-124.15,40.81,50.0,340.0,74.0,235.0,83.0,1.75,67500.0,NEAR OCEAN,0.21764705882352942,1
2560,-124.14,40.8,32.0,1373.0,312.0,872.0,306.0,2.5,72600.0,NEAR OCEAN,0.22723962126729788,1
2561,-124.15,40.8,47.0,1486.0,335.0,765.0,329.0,1.755,74100.0,NEAR OCEAN,0.22543741588156124,1
2562,-124.16,40.8,52.0,2167.0,480.0,908.0,451.0,1.6111,74700.0,NEAR OCEAN,0.22150438394093216,1
2563,-124.16,40.8,52.0,1703.0,500.0,952.0,435.0,1.1386,74100.0,NEAR OCEAN,0.29359953024075164,1
2564,-124.14,40.79,38.0,1552.0,290.0,873.0,291.0,2.4896,81000.0,NEAR OCEAN,0.18685567010309279,1
